response_id,research_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater02,utility_rater02
24853,CES201911,2026,paperclip,vouwen tot kerstbal haakje,vouwen kerstbal haakje,folding christmas ball hook,3,4
26431,CES201911,2104,paperclip,vouwen en gebruiken als sieraad,vouwen sieraad,folding ornament,3,4
28022,CES201911,2178,paperclip,vuil uit computer halen,vuil computer halen,picking up dirty computer,3,4
29211,CES201911,2222,paperclip,om vuil bij de kraan weg te pulken (of bij het fornuis),vuil kraan weg pulken,pick away dirty tap,3,4
26053,CES201911,2088,paperclip,om vuil onder je nagels vandaan te halen,vuil onder nagels vandaan halen,remove dirt from under nails,2,5
28021,CES201911,2178,paperclip,vuil onder nagels vandaan halen,vuil onder nagels vandaan halen,remove dirt from under nails,2,5
28607,CES201911,2194,paperclip,vuil onder nagels vandaan halen,vuil onder nagels vandaan halen,remove dirt from under nails,2,5
31145,CES201911,2316,paperclip,vuil onder nagels verwijderen,vuil onder nagels verwijderen,remove dirt from under nails,2,5
29029,CES201911,2242,paperclip,vuil onder nagels weghalen,vuil onder nagels weghalen,remove dirt from under nails,2,5
28026,CES201911,2178,paperclip,vuil uit schoenzool halen,vuil schoenzool halen,remove dirty shoe sole,2,5
25756,CES201911,2071,paperclip,om het vuil tussen nagels vandaan te halen,vuil tussen nagels vandaan halen,remove dirt from between nails,2,5
27890,CES201911,2174,paperclip,vuiligheid onder je nagel vandaan halen,vuiligheid onder nagel vandaan halen,get dirt out from under your nail,2,5
27693,CES201911,2168,paperclip,vuilniszak mee dicht knopen,vuilniszak dicht knopen,Tie garbage bag closed,2,4
31351,CES201911,2321,paperclip,vuilverwijderaar voor kleine openingen zoals telefoongat,vuilverwijderaar kleine openingen zoals telefoongat,dirt remover small openings such as telephone hole,2,4
25098,CES201911,2043,paperclip,vuilweghaler toetsenbord,vuilweghaler toetsenbord,dirt remover keyboard,2,4
30849,CES201911,2307,paperclip,om vuur mee te maken,vuur,firework,2,2
25433,CES201911,2062,paperclip,waarmee je je simkaart kan verwisselen van een iphone,waarmee simkaart verwisselen iphone,how to change sim card iphone,3,4
31606,CES201911,2329,paperclip,gebruiken wanneer ik de reset knop van een apparaat moet indrukken maar het knopje is heel klein,wanneer reset knop apparaat indrukken knopje heel klein,"when pressing reset button on device, button is very small",3,4
23899,CES201911,1998,paperclip,wapen,wapen,weapon,3,4
24594,CES201911,2020,paperclip,als wapen gebruiken,wapen,weapon,3,4
27990,CES201911,2177,paperclip,wapen,wapen,weapon,3,4
28164,CES201911,2182,paperclip,wapen,wapen,weapon,3,4
28880,CES201911,2205,paperclip,Wapen,wapen,weapon,3,4
30678,CES201911,2295,paperclip,als wapen,wapen,weapon,3,4
31543,CES201911,2325,paperclip,wapen,wapen,weapon,3,4
31639,CES201911,2332,paperclip,een wapen,wapen,weapon,3,4
32248,CES201911,2360,paperclip,wapen,wapen,weapon,3,4
32407,CES201911,2370,paperclip,wapen,wapen,weapon,3,4
27257,CES201911,2149,paperclip,wasknijper\,wasknijper,clothespin,3,4
27687,CES201911,2168,paperclip,als wasknijper gebruiken,wasknijper,clothespin,3,4
30488.5,CES201911,2287,paperclip, wasknijper,wasknijper,clothespin,3,4
26835,CES201911,2129,paperclip,water filteren van grove dingen als het aan de onderkant van een vergiet ligt,water filteren grove dingen onderkant vergiet ligt,water filter coarse things lies at bottom of colander,4,3
24083,CES201911,2001,paperclip,wattenstaafje,wattenstaafje,cotton swab,3,3
31513,CES201911,2327,paperclip,wattenstaafje,wattenstaafje,cotton swab,3,3
27892,CES201911,2174,paperclip,wc deur open maken,wc deur open,toilet door open,3,4
30687.2,CES201911,2295,paperclip, dus ook weeer enorm veel,weer enorm,huge again,0,0
24590,CES201911,2020,paperclip,weggooien,weggooien,throw away,1,5
30501,CES201911,2286,paperclip,werk,werk,work,0,0
26118,CES201911,2093,paperclip,white,white,white,0,0
26532,CES201911,2111,paperclip,Wimpers uit elkaar halen als je mascara op hebt gedaan,wimpers elkaar halen mascara hebt gedaan,separate eyelashes with mascara,4,3
28955,CES201911,2209,paperclip,wimpers krullen,wimpers krullen,eyelashes curl,4,3
31422,CES201911,2323,paperclip,wondje te maken,wondje,wound,2,4
30685.1,CES201911,2295,paperclip,woorden,woorden,words,0,0
25835,CES201911,2078,paperclip,work ,work,work,0,0
26103,CES201911,2093,paperclip,work,work,work,0,0
28846,CES201911,2204,paperclip,work,work,work,0,0
26104,CES201911,2093,paperclip,write,write,write,3,4
29915,CES201911,2263,paperclip,in je zak houden en nooit iets mee doen,zak houden nooit,never keep your pocket,3,5
31573,CES201911,2328,paperclip,zakjes mee dichtmaken,zakjes dichtmaken,closing bags,3,4
29273,CES201911,2226,paperclip,zekerheidsspeld voor kleding,zekerheidsspeld kleding,security pin clothing,3,4
30506,CES201911,2286,paperclip,zilver,zilver,silver,0,0
31323,CES201911,2320,paperclip,te zorgen dat iets niet verschuift,zorgen niet verschuift,worry do not shift,2,4
32413,CES201911,2370,paperclip,zwaard voor een pop,zwaard pop,sword doll,4,4
